Team,ban_1,ban_2,ban_3
redBans,Lissandra,Lulu,Trundle
redBans,Bard,Gangplank,Lulu
redBans,Lulu,Trundle,Gangplank
redBans,Lulu,Gangplank,DrMundo
redBans,Gangplank,Lulu,Ryze
redBans,DrMundo,Lulu,Lissandra
redBans,Bard,Gangplank,Kalista
redBans,Ryze,Soraka,Viktor
redBans,Bard,Gangplank,Ryze
redBans,Bard,Gangplank,Varus
redBans,Braum,Lulu,Corki
redBans,Kalista,Lulu,Alistar
redBans,Kalista,Alistar,TwistedFate
redBans,Braum,Fiora,Kalista
redBans,Alistar,Lulu,Gragas
redBans,Lulu,Kalista,KogMaw
redBans,Braum,Lulu,Corki
redBans,KogMaw,Kalista,LeeSin
redBans,KogMaw,Nautilus,Corki
redBans,Viktor,Nidalee,Alistar
redBans,Corki,Lulu,Nidalee
redBans,KogMaw,Nautilus,Nidalee
redBans,Bard,Lulu,Udyr
redBans,KogMaw,Nidalee,Nautilus
redBans,Viktor,Nidalee,Lulu
redBans,Rammus,Nidalee,Lulu
redBans,Quinn,Nidalee,Lulu
redBans,Bard,Kalista,Lulu
redBans,KogMaw,Lissandra,Alistar
redBans,Lissandra,Nidalee,Lulu
redBans,Jhin,Nidalee,Zed
redBans,Nidalee,Jhin,Zed
redBans,Lulu,Nidalee,Kalista
redBans,Jhin,Nidalee,Lulu
redBans,Braum,Poppy,Ezreal
redBans,Syndra,Ryze,Bard
redBans,Jayce,Syndra,Karma
redBans,Syndra,Ryze,Olaf
redBans,Syndra,Nidalee,Ekko
redBans,Syndra,Jayce,Ryze
redBans,Syndra,Ryze,TahmKench
redBans,Ryze,Syndra,Ashe
redBans,Syndra,Ryze,AurelionSol
redBans,Syndra,Jayce,Karma
redBans,Syndra,Ryze,Jhin
redBans,Syndra,Karma,TahmKench
redBans,Syndra,Ryze,Bard
redBans,Bard,Syndra,Ryze
redBans,LeeSin,Ryze,Zyra
redBans,Syndra,Leblanc,Ryze
redBans,Leblanc,Ryze,Ashe
redBans,Ryze,Leblanc,Twitch
redBans,Syndra,Ryze,Leblanc
redBans,Syndra,Leblanc,Ryze
redBans,Thresh,Leblanc,Bard
redBans,Syndra,Leblanc,Maokai
redBans,Leblanc,Bard,Syndra
redBans,Leblanc,LeeSin,Zyra
redBans,Syndra,Leblanc,Rengar
redBans,Rengar,Syndra,RekSai
redBans,Syndra,Leblanc,Ashe
redBans,Syndra,Leblanc,Poppy
redBans,Rengar,Leblanc,Thresh
redBans,Syndra,Leblanc,Ashe
redBans,Leblanc,Rengar,Syndra
redBans,Taliyah,Leblanc,Ashe
redBans,Rengar,Syndra,Leblanc
redBans,Syndra,Leblanc,LeeSin
redBans,Leblanc,Rengar,Syndra
redBans,Thresh,Rengar,Ashe
redBans,Syndra,Leblanc,LeeSin
redBans,Zyra,Leblanc,Maokai
redBans,Syndra,Leblanc,LeeSin
redBans,Ashe,Leblanc,Thresh
redBans,Zyra,Brand,Leblanc
redBans,Rengar,Leblanc,Jayce
redBans,Brand,Shen,Varus
redBans,Leblanc,Rengar,Varus
redBans,Leblanc,Zyra,Malzahar
redBans,Rengar,Camille,Jayce
redBans,Leblanc,Zyra,Varus
redBans,Leblanc,Jayce,Varus
redBans,Rumble,Leblanc,Varus
redBans,Leblanc,Rumble,Ivern
redBans,Leblanc,Camille,Ivern
redBans,Camille,Shen,TahmKench
redBans,Shen,Camille,Leblanc
redBans,Camille,Varus,Elise
redBans,Camille,Leblanc,TahmKench
redBans,Shen,Camille,Ivern
redBans,Leblanc,Rengar,Karma
redBans,Leblanc,Rumble,Karma
redBans,Camille,Leblanc,Malzahar
redBans,Leblanc,Garen,Yasuo
redBans,Camille,Leblanc,Malzahar
redBans,Camille,Jayce,Varus
redBans,Shen,Jayce,Leblanc
redBans,Rengar,Varus,Leblanc
redBans,Leblanc,Malzahar,Varus
redBans,Varus,Camille,Shen
redBans,Syndra,Karma,Zac
redBans,KogMaw,Caitlyn,Galio
redBans,Caitlyn,Zac,RekSai
redBans,Caitlyn,KogMaw,Galio
redBans,Galio,Zac,Leblanc
redBans,Zac,Caitlyn,LeeSin
redBans,Zac,KogMaw,Thresh
redBans,Zac,Thresh,Galio
redBans,Elise,Zac,Rumble
redBans,Caitlyn,Galio,Zac
redBans,Caitlyn,Galio,Zac
redBans,Zac,Jayce,Caitlyn
redBans,Thresh,Caitlyn,Zac
redBans,Caitlyn,Galio,Zac
redBans,Elise,Galio,Caitlyn
redBans,Zac,Galio,Caitlyn
redBans,Caitlyn,Thresh,Taliyah
redBans,Zac,Caitlyn,Varus
redBans,Zac,Thresh,Kled
redBans,Kalista,Thresh,Caitlyn
redBans,Zac,Thresh,LeeSin
redBans,Zac,Elise,Caitlyn
redBans,Zac,Elise,Caitlyn
redBans,Brand,Blitzcrank,Galio
redBans,Galio,Zac,RekSai
redBans,Zac,Elise,Caitlyn
redBans,Galio,Blitzcrank,Fiora
redBans,Zac,Nidalee,RekSai
redBans,Zac,Caitlyn,Rumble
redBans,Elise,Zyra,Caitlyn
redBans,Zac,Elise,Kled
redBans,Zac,Elise,Kennen
redBans,Elise,Zac,Olaf
redBans,Zac,Elise,AurelionSol
redBans,Elise,Blitzcrank,Caitlyn
redBans,Elise,Zac,Caitlyn
redBans,Elise,Zac,JarvanIV
redBans,Zac,Elise,Rumble
redBans,Caitlyn,Thresh,Varus
redBans,Zac,Rumble,Elise
redBans,Caitlyn,Zac,Rumble
redBans,Camille,Thresh,Shen
redBans,Zac,Caitlyn,Syndra
redBans,Elise,Zac,Braum
redBans,Zac,Elise,Kennen
redBans,Elise,Zac,Caitlyn
redBans,Zac,Caitlyn,Shen
redBans,Zac,Caitlyn,Syndra
redBans,Zac,Caitlyn,TahmKench
redBans,Zac,Caitlyn,Syndra
redBans,Zac,Caitlyn,Nidalee
redBans,Elise,Zac,Caitlyn
redBans,Zac,Caitlyn,Syndra
redBans,Zac,Caitlyn,Shen
redBans,Elise,Thresh,Zac
redBans,Elise,LeeSin,Zac
redBans,Zac,Kennen,Syndra
redBans,Zac,Caitlyn,Elise
redBans,Zac,Caitlyn,Shen
redBans,Zac,Caitlyn,Shen
redBans,Zac,Caitlyn,Shen
redBans,Galio,Zac,Elise
redBans,Caitlyn,Fiora,Elise
redBans,Zac,Elise,Kennen
redBans,Lucian,Kennen,Galio
redBans,Zac,Elise,RekSai
redBans,Caitlyn,Fiora,Syndra
redBans,Syndra,Zac,Galio
redBans,Kennen,Zac,Elise
redBans,Zac,Thresh,Caitlyn
redBans,Thresh,Bard,Elise
redBans,Zac,Elise,Kennen
redBans,Fiora,Elise,Zac
redBans,Zac,Fiora,Braum
redBans,Caitlyn,Fiora,Elise
redBans,Galio,Fiora,Zac
redBans,Elise,Fiora,Zac
redBans,Zac,Fiora,Elise
redBans,Zac,Elise,Kennen
redBans,Galio,Zac,RekSai
redBans,Elise,Zac,Syndra
redBans,Zac,RekSai,Galio
redBans,Galio,Zac,RekSai
redBans,Zac,Galio,Kennen
redBans,Zac,Lucian,Galio
redBans,LeeSin,Caitlyn,Zac
redBans,Kassadin,Elise,Zac
redBans,Zac,Ziggs,Caitlyn
redBans,Galio,Zac,Nunu
redBans,Galio,Zac,Syndra
redBans,Kalista,Thresh,Zac
redBans,Elise,Zac,Galio
redBans,Galio,Zac,Nunu
redBans,Kalista,Zac,Galio
redBans,Galio,Taliyah,Caitlyn
redBans,Gragas,Thresh,Zac
redBans,Galio,Zac,Vladimir
redBans,Zac,Elise,Galio
redBans,Kalista,Elise,Zac
redBans,Zac,Zyra,RekSai
redBans,Zac,Tristana,RekSai
redBans,Trundle,TahmKench,Gangplank
redBans,Leblanc,Rengar,Camille
redBans,Camille,Leblanc,Zyra
redBans,Ziggs,Kennen,Gragas
redBans,Urgot,Kalista,Maokai
redBans,Leblanc,Camille,Jayce
redBans,Leblanc,Camille,Khazix
redBans,Jayce,Elise,LeeSin
redBans,Malzahar,Ryze,Varus
redBans,Rengar,LeeSin,Ryze
redBans,Syndra,Ryze,Poppy
redBans,Ryze,Azir,
redBans,KogMaw,TahmKench,Ezreal
redBans,Zoe,Evelynn,Azir
redBans,Kalista,Gnar,Zoe
redBans,Zoe,Azir,Ezreal
redBans,Ezreal,Zoe,Kalista
redBans,Alistar,Evelynn,Rengar
redBans,Kalista,Ezreal,Ryze
redBans,Kalista,JarvanIV,Xayah
redBans,Zoe,Shen,Gangplank
redBans,Alistar,Ornn,Gnar
redBans,Evelynn,Zoe,Shen
redBans,Azir,Ornn,TahmKench
redBans,Zoe,Kalista,Ezreal
redBans,Kalista,Xayah,JarvanIV
redBans,Ezreal,Kalista,KogMaw
redBans,Kalista,Sejuani,Shen
redBans,Alistar,Kalista,Ezreal
redBans,Malzahar,Sejuani,Ezreal
redBans,Kalista,Ezreal,Camille
redBans,Kalista,Ezreal,Sejuani
redBans,Kalista,Ezreal,Sejuani
redBans,Vladimir,Zoe,Gangplank
redBans,Kalista,Ezreal,KogMaw
redBans,Zoe,Vladimir,Ezreal
redBans,Ezreal,Kalista,Zoe
redBans,Azir,Evelynn,Ezreal
redBans,Ezreal,Kalista,Varus
redBans,Ezreal,KogMaw,Kalista
redBans,Kalista,Ezreal,Ryze
redBans,Gangplank,Kalista,Ezreal
redBans,Kalista,Ezreal,Tristana
redBans,KogMaw,Azir,Kalista
redBans,Gangplank,Ezreal,Sejuani
redBans,KogMaw,Caitlyn,Braum
redBans,Kalista,Ornn,Nidalee
redBans,Azir,Ezreal,Ornn
redBans,Katarina,Ornn,Kalista
redBans,Kalista,KogMaw,Ornn
redBans,Malzahar,Shen,Sejuani
redBans,Ornn,Azir,Zoe
redBans,Malzahar,Kalista,Sejuani
redBans,Kalista,Alistar,Shen
redBans,Malzahar,Cassiopeia,Azir
redBans,Ezreal,Kalista,Zoe
redBans,KogMaw,Kalista,Gangplank
redBans,Kalista,Ornn,Azir
redBans,Zoe,Ornn,Camille
redBans,Kalista,Braum,Shen
redBans,Ezreal,Azir,Camille
redBans,Kalista,Malzahar,Ezreal
redBans,Azir,Zoe,Ezreal
redBans,KogMaw,Kalista,Ezreal
redBans,Azir,Zoe,KogMaw
redBans,Camille,Kalista,Braum
redBans,Malzahar,Shen,Ezreal
redBans,Sejuani,Shen,Kalista
redBans,Zoe,Camille,Vladimir
redBans,TahmKench,Zoe,Ryze
redBans,Gangplank,KogMaw,Azir
redBans,Kalista,KogMaw,Shen
redBans,KogMaw,Ezreal,Kalista
redBans,Shen,Braum,Azir
redBans,Kalista,Camille,Braum
redBans,JarvanIV,Kalista,Khazix
redBans,Zoe,Kalista,KogMaw
redBans,Kalista,Zoe,Malzahar
redBans,Ezreal,Zoe,TahmKench
redBans,Ezreal,Gangplank,Ryze
redBans,Zoe,Ryze,Ornn
redBans,Ezreal,Kalista,KogMaw
redBans,Gangplank,KogMaw,Shen
redBans,Kalista,KogMaw,Zoe
redBans,Kalista,Ornn,KogMaw
redBans,Zoe,Kalista,Azir
redBans,Kalista,TahmKench,KogMaw
redBans,Alistar,Syndra,Nidalee
redBans,Nunu,Tristana,Nidalee
redBans,Alistar,Syndra,Nidalee
redBans,Nunu,Nidalee,Tristana
redBans,Syndra,Nidalee,Orianna
redBans,Zed,Nidalee,Ryze
redBans,Nunu,Zilean,Janna
redBans,Zed,Syndra,Ahri
redBans,Ziggs,Tristana,Irelia
redBans,Nidalee,Alistar,Maokai
redBans,Tristana,Ziggs,Irelia
redBans,Gragas,Alistar,Maokai
redBans,Vayne,LeeSin,Gnar
redBans,Jayce,Rumble,Gnar
redBans,Irelia,Gnar,Jayce
redBans,Vayne,Gnar,Rengar
redBans,Rengar,JarvanIV,Khazix
redBans,Xerath,Draven,Gnar
redBans,Rengar,Syndra,Gnar
redBans,Gnar,Orianna,Thresh
redBans,Syndra,Gnar,Lucian
redBans,Thresh,Gnar,Ahri
redBans,Jayce,Gnar,Maokai
redBans,Rumble,Gnar,LeeSin
redBans,FiddleSticks,Rengar,Maokai
redBans,Rengar,Maokai,Xerath
redBans,Gnar,Zed,Syndra
redBans,Rengar,Gnar,Jayce
redBans,Gnar,Fizz,LeeSin
redBans,Rengar,Gnar,Corki
redBans,Gnar,Zed,JarvanIV
redBans,Vayne,Gnar,Warwick
redBans,Syndra,Leblanc,Corki
redBans,Vayne,Gnar,Warwick
redBans,Zed,Leblanc,Syndra
redBans,Vayne,Gnar,Warwick
redBans,Leblanc,Corki,Azir
redBans,Ahri,Gnar,Soraka
redBans,Corki,Maokai,Pantheon
redBans,Warwick,Maokai,Pantheon
redBans,Jayce,Gnar,Rumble
redBans,Warwick,Corki,Thresh
redBans,Gnar,Jayce,Kassadin
redBans,Zed,Kassadin,Gnar
redBans,Zed,LeeSin,Lissandra
redBans,JarvanIV,Gnar,Pantheon
redBans,Vayne,LeeSin,Azir
redBans,Gnar,Rumble,Thresh
redBans,Zed,JarvanIV,Gnar
redBans,Ahri,Gnar,Lissandra
redBans,Zed,Kassadin,Gnar
redBans,Ahri,Gnar,Xerath
redBans,Annie,Rumble,Sejuani
redBans,Maokai,Leblanc,Gragas
redBans,Maokai,Leblanc,Gragas
redBans,Maokai,Leblanc,Rumble
redBans,Annie,Kennen,Ziggs
redBans,Shyvana,Urgot,Sejuani
redBans,Nunu,Hecarim,Jinx
redBans,Shyvana,Corki,Morgana
redBans,Nunu,Hecarim,Sivir
redBans,Alistar,Orianna,Xerath
redBans,Nidalee,Zed,Alistar
redBans,Orianna,Xerath,Ziggs
redBans,Alistar,Yasuo,Khazix
redBans,LeeSin,Orianna,Nidalee
redBans,Alistar,Zed,Yasuo
redBans,LeeSin,Orianna,Nidalee
redBans,Zilean,Alistar,Maokai
redBans,Syndra,JarvanIV,Khazix
redBans,Zilean,Alistar,Fizz
redBans,Syndra,Poppy,Khazix
redBans,Zilean,Alistar,Fizz
redBans,Zed,LeeSin,Gnar
redBans,Khazix,Thresh,Xerath
redBans,Gnar,Jayce,LeeSin
redBans,Syndra,Gnar,JarvanIV
redBans,Gnar,Jayce,LeeSin
redBans,Irelia,Jayce,LeeSin
redBans,Thresh,Gnar,Maokai
redBans,Gnar,LeeSin,
redBans,LeeSin,Gnar,Ahri
redBans,Gnar,Irelia,Maokai
redBans,Jayce,Xerath,Gnar
redBans,Syndra,Zed,Gnar
redBans,Jayce,Maokai,Gnar
redBans,Gnar,Jayce,LeeSin
redBans,Gnar,Irelia,Malphite
redBans,Xerath,Jayce,Gnar
redBans,Syndra,Thresh,Gnar
redBans,Fiora,Lulu,Jayce
redBans,Gnar,LeeSin,Zed
redBans,Gnar,Jayce,Zilean
redBans,Gnar,Orianna,Zed
redBans,Leblanc,Orianna,Thresh
redBans,Jayce,Fiora,Syndra
redBans,Syndra,JarvanIV,Xerath
redBans,Irelia,Leblanc,Zed
redBans,JarvanIV,Pantheon,Syndra
redBans,Xerath,Jayce,LeeSin
redBans,Syndra,Leblanc,JarvanIV
redBans,Jayce,Ahri,Zed
redBans,LeeSin,Zed,Rumble
redBans,Zed,Jayce,Janna
redBans,JarvanIV,Leblanc,Syndra
redBans,Fizz,Irelia,Leblanc
redBans,Leblanc,Syndra,JarvanIV
redBans,Zed,Irelia,Leblanc
redBans,Leblanc,Syndra,Xerath
redBans,Zed,Irelia,Leblanc
redBans,Jax,Sivir,Hecarim
redBans,Zed,Janna,Kalista
redBans,Jax,Sivir,Ahri
redBans,Zed,Janna,Kalista
redBans,Maokai,Zed,Gragas
redBans,Gragas,Zed,Hecarim
redBans,Urgot,Zed,Hecarim
redBans,RekSai,Braum,LeeSin
redBans,RekSai,Braum,LeeSin
redBans,RekSai,Braum,LeeSin
redBans,RekSai,Braum,LeeSin
redBans,RekSai,Corki,Viktor
redBans,Lulu,Shen,Maokai
redBans,Olaf,Gangplank,Elise
redBans,Lulu,Shen,Janna
redBans,Tristana,Nidalee,Morgana
redBans,Evelynn,RekSai,Thresh
redBans,Evelynn,RekSai,Gangplank
redBans,Gangplank,Evelynn,Azir
redBans,Kalista,Evelynn,Thresh
redBans,Kalista,Thresh,Evelynn
redBans,Kalista,Azir,Thresh
redBans,Kalista,Azir,Olaf
redBans,Ryze,Kalista,Gragas
redBans,Kindred,Corki,Graves
redBans,Ryze,Caitlyn,Janna
redBans,Lulu,Graves,Kindred
redBans,Lulu,Graves,Jayce
redBans,Poppy,Bard,Kennen
redBans,Nidalee,Poppy,Corki
redBans,Sivir,Nidalee,Azir
redBans,Nidalee,Poppy,RekSai
redBans,Sivir,Ryze,Ekko
redBans,Nidalee,RekSai,Azir
redBans,Nidalee,RekSai,Azir
redBans,Nidalee,Ryze,RekSai
redBans,Anivia,Malzahar,Braum
redBans,Hecarim,Gangplank,Shen
redBans,Anivia,Malzahar,Karma
redBans,Anivia,Malzahar,Vladimir
redBans,Anivia,Malzahar,Vladimir
redBans,Vladimir,Anivia,Viktor
redBans,Vladimir,Anivia,Viktor
redBans,Vladimir,Anivia,Viktor
redBans,Xerath,Vladimir,Karma
redBans,Gangplank,Shen,Karma
redBans,Vladimir,Jax,Malzahar
redBans,Vladimir,Soraka,Anivia
redBans,Gangplank,Vladimir,Soraka
redBans,Hecarim,Olaf,Malzahar
redBans,Ziggs,Malzahar,Elise
redBans,Ziggs,Rumble,Elise
redBans,Ziggs,Rumble,Elise
redBans,Taliyah,Graves,Camille
redBans,Taliyah,Camille,Rengar
redBans,Taliyah,Camille,Rengar
redBans,Taliyah,Camille,Rengar
redBans,Camille,Graves,Rumble
redBans,Elise,Ziggs,Nidalee
redBans,Elise,Ziggs,Graves
redBans,Elise,Graves,Ziggs
redBans,Shen,Camille,Rumble
redBans,Graves,Lulu,Karma
redBans,Graves,Lulu,Elise
redBans,Graves,Camille,Rumble
redBans,Shen,Malzahar,Caitlyn
redBans,Lulu,Karthus,Graves
redBans,Rengar,Ashe,Shen
redBans,Ziggs,Elise,Malzahar
redBans,Vladimir,Ashe,Jayce
redBans,Ziggs,Varus,Graves
redBans,Vladimir,Rengar,Ashe
redBans,Kalista,Caitlyn,Elise
redBans,Sejuani,Maokai,Kalista
redBans,Kalista,Caitlyn,Thresh
redBans,Maokai,Sejuani,Kalista
redBans,Kalista,Caitlyn,Thresh
redBans,Caitlyn,Kalista,Thresh
redBans,Caitlyn,Kalista,Zac
redBans,Caitlyn,Kalista,Zac
redBans,Kalista,Caitlyn,Thresh
redBans,Kalista,Caitlyn,Thresh
redBans,Maokai,Orianna,Gnar
redBans,JarvanIV,Kalista,Caitlyn
redBans,Caitlyn,Kalista,Corki
redBans,JarvanIV,Caitlyn,Kalista
redBans,Thresh,Elise,Taliyah
redBans,Caitlyn,Kalista,Thresh
redBans,Elise,Corki,Kalista
redBans,Poppy,Caitlyn,JarvanIV
redBans,Elise,Corki,Braum
redBans,Azir,Graves,Gragas
redBans,Nidalee,Lulu,TwistedFate
redBans,Azir,Graves,Nidalee
redBans,Nidalee,Lulu,Sivir
redBans,Sivir,Nidalee,Lulu
redBans,Nidalee,Trundle,Graves
redBans,Nidalee,Trundle,Varus
redBans,Nidalee,Trundle,Nautilus
redBans,Nidalee,Sivir,Fiora
redBans,Nidalee,Sivir,Poppy
redBans,Jax,Kalista,Corki
redBans,Jhin,Azir,Nidalee
redBans,Jax,Kalista,Fiora
redBans,Jax,Kalista,TwistedFate
redBans,Nidalee,Azir,Corki
redBans,Nidalee,Azir,Corki
redBans,Nidalee,Azir,Corki
redBans,Nidalee,Azir,Poppy
redBans,Shen,Karma,Trundle
redBans,Fiora,Karma,Malzahar
redBans,Fiora,Shen,Malzahar
redBans,Fiora,Shen,Trundle
redBans,Fiora,Shen,Trundle
redBans,TahmKench,Nidalee,Malzahar
redBans,Alistar,Malzahar,Gangplank
redBans,TahmKench,Nidalee,Ryze
redBans,Alistar,Malzahar,Gragas
redBans,Leblanc,Shen,Nidalee
redBans,Leblanc,Shen,Nidalee
redBans,Leblanc,Shen,Nidalee
redBans,Cassiopeia,Nidalee,Fiora
redBans,Shen,Nidalee,Vladimir
redBans,Nidalee,Malzahar,Fiora
redBans,Nidalee,Malzahar,Fiora
redBans,Nidalee,Malzahar,Fiora
redBans,Nidalee,Malzahar,Vladimir
redBans,RekSai,Shen,Camille
redBans,Khazix,Talon,Rengar
redBans,Shen,Camille,Lulu
redBans,Khazix,Talon,Rengar
redBans,TahmKench,Rengar,Graves
redBans,Malzahar,Camille,Elise
redBans,TahmKench,Rengar,Shen
redBans,Malzahar,Syndra,Shen
redBans,Talon,Khazix,Rengar
redBans,Malzahar,Syndra,Shen
redBans,Rengar,Lulu,Shen
redBans,Malzahar,Camille,Leblanc
redBans,Shen,Lulu,Rengar
redBans,Malzahar,Camille,Leblanc
redBans,Malzahar,Camille,Lulu
redBans,Syndra,Camille,Rengar
redBans,Syndra,Leblanc,Rengar
redBans,Leblanc,Rengar,Syndra
redBans,Kalista,Rakan,JarvanIV
redBans,Kalista,Galio,Zac
redBans,Kalista,Rakan,Alistar
redBans,Kalista,Rakan,Alistar
redBans,Kalista,Rakan,JarvanIV
redBans,Alistar,Orianna,Taliyah
redBans,Alistar,Orianna,Taliyah
redBans,Cassiopeia,Gnar,Maokai
redBans,Alistar,Elise,Kalista
redBans,Cassiopeia,Xayah,Kalista
redBans,Kalista,Elise,Rakan
redBans,Xayah,Kalista,JarvanIV
redBans,Tristana,Kalista,Lucian
redBans,Kalista,Thresh,JarvanIV
redBans,Tristana,Lucian,Kalista
redBans,Kalista,Tristana,Galio
redBans,Tristana,Lucian,Kalista
redBans,Kalista,Xayah,Corki
redBans,Kalista,Rakan,JarvanIV
redBans,Kalista,Tristana,JarvanIV
redBans,Kalista,Hecarim,Leblanc
redBans,Jinx,Rumble,RekSai
redBans,Azir,Kalista,Thresh
redBans,Zed,Hecarim,Kalista
redBans,Zed,Kalista,Hecarim
redBans,Azir,Cassiopeia,Thresh
redBans,Kalista,Zed,Leblanc
redBans,Zed,RekSai,Kalista
redBans,Kalista,Cassiopeia,Azir
redBans,Nidalee,Kalista,RekSai
redBans,Cassiopeia,Azir,RekSai
redBans,Kalista,Leblanc,Lulu
redBans,Cassiopeia,Hecarim,RekSai
redBans,Leblanc,Kalista,Maokai
redBans,Kalista,Fiora,Viktor
redBans,Rumble,Lulu,Azir
redBans,Gangplank,Fiora,Viktor
redBans,Rumble,Lulu,Hecarim
redBans,Gangplank,Lulu,Ryze
redBans,Azir,Ekko,Gragas
redBans,Lulu,Gangplank,Alistar
redBans,Azir,Ekko,Lulu
redBans,LeeSin,Nidalee,Azir
redBans,Elise,Nidalee,Ekko
redBans,Azir,Nidalee,Elise
redBans,Nidalee,Varus,Leblanc
redBans,Nidalee,Azir,Kindred
redBans,Nidalee,Varus,Leblanc
redBans,Nidalee,Kindred,Trundle
redBans,LeeSin,Gnar,TahmKench
redBans,LeeSin,Gnar,TahmKench
redBans,TwistedFate,Karma,Gnar
redBans,Gangplank,Vladimir,Taliyah
redBans,LeeSin,Nidalee,Malzahar
redBans,Taliyah,TwistedFate,RekSai
redBans,Bard,Karma,Varus
redBans,Taliyah,Nidalee,Ekko
redBans,Bard,Karma,Shen
redBans,Taliyah,Nidalee,Gangplank
redBans,Varus,Vladimir,Nidalee
redBans,TwistedFate,Taliyah,Sivir
redBans,Varus,Gangplank,Nidalee
redBans,Ashe,Rumble,Varus
redBans,Ashe,Varus,Rumble
redBans,Rumble,Zyra,Kennen
redBans,Graves,Kennen,Shen
redBans,Leblanc,Jayce,Fizz
redBans,Rumble,Gragas,Jayce
redBans,Kennen,LeeSin,Camille
redBans,Graves,Fizz,Leblanc
redBans,Malzahar,Shen,Varus
redBans,Malzahar,Graves,Vladimir
redBans,Rumble,Jayce,Fizz
redBans,Graves,Rumble,Kennen
redBans,Fizz,Leblanc,Jayce
redBans,Fizz,Leblanc,Jayce
redBans,Leblanc,Fizz,Syndra
redBans,Taliyah,Galio,Kalista
redBans,Kalista,Tristana,KogMaw
redBans,Taliyah,Galio,Kalista
redBans,Kalista,Elise,Xayah
redBans,Elise,Chogath,Kalista
redBans,Kalista,Elise,Thresh
redBans,Galio,Jax,Kalista
redBans,Galio,Kalista,Tristana
redBans,Syndra,Chogath,JarvanIV
redBans,Kalista,Thresh,Corki
redBans,Kalista,Orianna,Chogath
redBans,Kalista,Thresh,Janna
redBans,Kalista,Chogath,Janna
redBans,Kalista,Janna,Lulu
redBans,Kalista,Chogath,Janna
redBans,,,
redBans,Kindred,Leblanc,Trundle
redBans,Alistar,Leblanc,Ryze
redBans,Alistar,Trundle,Ryze
redBans,Alistar,Trundle,Ryze
redBans,Leblanc,Syndra,
redBans,Alistar,Maokai,Gangplank
redBans,Leblanc,Syndra,Ryze
redBans,Nidalee,Gnar,Gangplank
redBans,Nidalee,Gangplank,Gnar
redBans,Nidalee,Gnar,Gangplank
redBans,Taliyah,Cassiopeia,Vladimir
redBans,Nidalee,Taliyah,TahmKench
redBans,Vladimir,Jhin,Malzahar
redBans,Cassiopeia,Taliyah,TahmKench
redBans,Vladimir,Malzahar,Caitlyn
redBans,Elise,Malzahar,Syndra
redBans,Elise,Orianna,Nautilus
redBans,Kled,Varus,Syndra
redBans,Rumble,LeeSin,Ashe
redBans,Elise,Varus,Kled
redBans,Rumble,Ashe,Zed
redBans,Vladimir,Viktor,Rumble
redBans,Orianna,Syndra,Viktor
redBans,Orianna,Malzahar,LeeSin
redBans,Orianna,Malzahar,Varus
redBans,Vladimir,Elise,Malzahar
redBans,Vladimir,Malzahar,Elise
redBans,Vladimir,Malzahar,Elise
redBans,Taliyah,Vladimir,Thresh
redBans,Kalista,Maokai,Lucian
redBans,Kalista,KogMaw,JarvanIV
redBans,Taliyah,Kalista,Sejuani
redBans,KogMaw,Kalista,Azir
redBans,KogMaw,Kalista,Tristana
redBans,KogMaw,Kalista,Azir
redBans,Kalista,Chogath,Leblanc
redBans,Kalista,Gragas,Sejuani
redBans,Kalista,Lucian,JarvanIV
redBans,Kalista,Thresh,Sejuani
redBans,Kalista,Rumble,Maokai
redBans,Kalista,Sejuani,Gragas
redBans,Kalista,Rumble,Chogath
redBans,Kalista,Rumble,Blitzcrank
redBans,Ornn,Zoe,Azir
redBans,Ryze,Camille,LeeSin
redBans,Kalista,Gangplank,Ornn
redBans,Azir,Vladimir,Zoe
redBans,KogMaw,Alistar,Gangplank
redBans,Zac,Sejuani,Ryze
redBans,Ornn,Zoe,JarvanIV
redBans,KogMaw,Ezreal,Sejuani
redBans,Kalista,Gangplank,Zac
redBans,Ezreal,Sejuani,KogMaw
redBans,Ryze,Azir,Zoe
redBans,KogMaw,Kalista,Azir
redBans,Azir,KogMaw,Malzahar
redBans,Kalista,TahmKench,Braum
redBans,Varus,KogMaw,Sivir
redBans,KogMaw,Kalista,Ezreal
redBans,,,
redBans,KogMaw,Sejuani,Galio
redBans,Galio,JarvanIV,Braum
redBans,Janna,Gangplank,KogMaw
redBans,Kalista,Xayah,Galio
redBans,Gnar,Ornn,Alistar
redBans,Evelynn,Ryze,Kalista
redBans,Sejuani,Azir,Galio
redBans,Zoe,Ryze,KogMaw
redBans,Sejuani,Azir,Galio
redBans,Sejuani,Ryze,Malzahar
redBans,Kalista,Camille,KogMaw
redBans,Malzahar,Sejuani,Ryze
redBans,Jayce,Galio,Azir
redBans,Sejuani,Vladimir,Gangplank
redBans,KogMaw,Sejuani,Kalista
redBans,Gangplank,Sejuani,Malzahar
redBans,Sejuani,KogMaw,Ryze
redBans,Azir,Zoe,Ryze
redBans,Kalista,KogMaw,Ezreal
redBans,Kalista,KogMaw,Sejuani
redBans,Camille,Gangplank,Zoe
redBans,Zoe,Sejuani,Ezreal
redBans,Ezreal,Camille,Ryze
redBans,Azir,Zoe,Ryze
redBans,Zoe,Ryze,Azir
redBans,Sejuani,KogMaw,Braum
redBans,Zoe,Camille,Ezreal
redBans,Azir,Malzahar,Kalista
